source,target
115,394
115,413
115,671
115,437
115,637
115,645
115,309
115,283
115,670
116,388
116,447
116,238
116,577
117,523
117,649
117,638
117,565
117,673
117,685
117,175
117,326
117,887
117,570
117,847
117,971
118,775
118,950
118,971
118,875
119,653
119,489
119,223
119,248
119,826
119,803
119,507
119,960
119,522
119,364
119,399
119,543
119,891
119,473
119,255
119,314
119,821
119,898
120,823
120,650
120,149
120,370
120,772
120,141
120,379
120,355
120,414
120,617
120,306
121,161
121,697
121,461
121,776
121,221
121,339
121,499
121,841
122,896
122,442
122,448
122,455
122,605
122,249
122,227
122,675
123,819
123,579
123,302
123,879
123,558
123,604
123,487
123,133
123,464
124,819
124,344
124,603
124,618
124,133
124,150
125,222
125,641
125,345
125,725
125,886
125,492
126,196
126,340
126,893
126,332
126,867
126,209
126,267
126,636
127,643
127,134
127,663
127,919
127,925
127,367
127,657
127,864
127,624
128,536
128,539
128,639
128,673
128,964
128,175
128,278
128,887
128,452
128,479
128,618
129,692
129,875
129,534
129,660
129,526
129,267
129,158
129,343
129,993
129,743
129,360
129,748
130,426
130,139
130,247
130,460
130,585
130,903
130,142
130,683
130,203
130,511
130,271
131,925
131,785
131,657
131,367
131,187
131,290
131,400
131,143
131,988
132,883
132,735
132,631
132,558
132,166
132,175
132,278
132,479
132,784
132,709
133,819
133,603
133,618
133,213
133,769
133,558
133,851
133,866
133,879
133,821
133,684
133,807
133,150
133,849
133,358
133,463
133,772
133,163
134,643
134,515
134,785
134,143
134,971
134,592
135,557
135,308
135,783
135,266
135,519
135,243
136,388
136,975
136,481
136,863
136,421
137,569
137,789
137,478
137,929
137,224
137,931
137,456
137,914
137,951
137,640
137,553
137,583
137,325
137,535
137,420
137,615
137,426
137,769
137,160
137,685
137,845
137,887
137,525
138,356
138,806
138,386
138,692
138,238
138,892
138,916
138,776
139,538
139,903
139,683
139,995
139,142
139,936
139,203
139,241
139,484
140,618
140,558
140,866
140,812
140,787
140,684
140,414
140,955
141,191
141,619
141,587
141,521
141,149
141,471
141,370
142,683
142,985
142,760
142,247
142,712
142,980
142,936
142,460
142,233
142,689
142,191
142,903
142,154
142,228
142,746
142,942
142,254
142,723
142,446
142,511
142,241
142,541
142,203
142,996
142,718
142,793
142,705
142,696
142,189
142,727
142,182
142,294
142,707
142,538
142,181
142,300
142,844
142,303
142,822
142,268
143,643
143,400
143,677
143,187
143,392
143,918
143,367
143,365
143,996
144,441
144,943
144,432
144,301
144,382
144,457
145,783
145,847
145,586
145,701
145,588
145,844
145,983
145,730
145,164
145,861
145,749
145,243
145,157
145,169
145,874
145,337
146,911
146,770
146,258
146,635
146,162
146,168
146,427
146,184
146,984
146,225
147,256
147,774
147,778
147,524
147,872
147,516
147,333
147,939
147,964
147,744
148,897
148,405
148,982
148,211
148,750
148,652
148,822
148,186
148,336
149,772
149,379
149,414
149,504
149,587
149,170
149,374
149,648
149,149
149,368
149,471
150,603
150,618
150,382
150,493
150,851
150,879
150,604
150,358
150,650
151,175
151,293
151,938
151,609
151,770
152,513
152,854
152,865
152,795
152,809
152,280
152,193
152,409
152,422
152,419
153,273
153,556
153,465
153,457
153,573
153,818
153,432
154,531
154,541
154,903
154,182
154,203
154,727
154,768
154,683
154,297
155,539
155,583
155,176
155,287
155,594
155,842
155,175
155,240
155,479
155,466
156,367
156,915
156,907
156,809
156,375
156,280
156,513
156,987
157,819
157,861
157,730
157,436
157,164
157,969
157,844
158,232
158,497
158,857
158,360
158,423
158,873
159,781
159,313
159,480
159,159
159,576
159,483
159,301
160,539
160,640
160,848
160,612
160,222
160,175
160,330
160,887
160,478
161,998
161,482
161,699
161,804
161,194
161,835
161,253
161,843
161,281
161,533
162,295
162,337
162,600
162,932
162,462
162,734
162,449
162,201
162,709
162,168
162,184
162,475
163,831
163,372
163,602
163,436
163,490
163,726
163,625
163,444
163,562
163,716
163,793
164,847
164,861
164,243
164,751
164,426
164,701
164,969
165,167
165,394
165,665
165,309
165,923
165,595
165,946
165,437
165,165
165,178
165,671
165,212
165,330
165,636
166,539
166,278
166,837
166,612
166,775
167,562
167,625
167,369
167,372
167,892
167,838
167,444
168,175
168,257
168,600
168,935
168,949
168,963
168,563
168,995
168,686
168,502
168,462
168,295
168,598
168,449
168,693
168,667
168,738
168,928
168,955
168,225
169,576
169,273
169,924
169,955
169,573
169,729
169,890
169,780
169,678
170,260
170,650
170,379
171,768
171,770
171,427
171,177
171,469
171,184
171,955
171,217
171,225
172,721
172,271
172,283
172,839
172,291
172,306
172,561
172,435
172,172
172,885
172,736
173,197
173,616
173,196
173,244
173,209
173,687
173,893
173,968
173,317
173,703
173,340
173,867
173,312
174,241
174,320
174,714
174,825
174,731
174,194
174,802
174,276
174,482
174,564
174,856
174,489
175,523
175,539
175,647
175,571
175,478
175,456
175,391
175,977
175,531
175,869
175,792
175,753
175,594
175,612
175,384
175,735
175,582
175,319
175,889
175,631
175,649
175,584
175,640
175,218
175,175
175,685
175,945
175,278
175,287
175,789
175,951
175,366
175,596
175,330
175,470
175,342
175,240
175,614
175,560
175,517
175,260
175,901
175,928
175,883
175,415
175,326
175,927
175,262
175,694
175,855
175,518
175,555
175,434
175,779
175,999
175,615
175,527
175,944
175,837
175,845
175,323
175,180
175,929
175,509
175,259
175,351
175,479
175,593
175,848
175,387
175,638
175,365
175,961
175,377
175,801
175,298
175,535
175,333
175,830
175,759
175,508
175,887
175,715
175,410
175,713
175,224
175,553
175,974
175,902
175,871
175,919
175,960
175,195
175,513
175,348
175,749
175,747
176,372
176,523
176,615
176,377
176,792
176,786
176,887
176,479
176,609
176,337
177,337
177,600
177,403
177,935
177,547
177,955
177,984
177,225
178,486
178,645
178,394
178,637
178,467
178,913
178,413
178,650
178,437
178,512
179,552
179,200
179,179
179,720
179,690
179,880
179,526
179,568
179,761
180,523
180,539
180,881
180,887
181,393
181,683
181,689
181,182
181,198
181,985
181,489
182,278
182,541
182,696
182,980
182,793
182,727
182,254
182,511
182,536
182,705
182,203
182,723
182,996
182,565
183,714
183,810
183,841
183,328
183,192
183,945
183,732
184,575
184,554
184,770
184,337
184,600
184,635
184,408
184,427
184,459
184,295
184,717
184,932
184,188
184,934
184,762
184,680
184,449
184,935
184,716
184,986
184,184
184,686
184,403
184,312
184,728
184,955
184,204
184,424
184,446
184,392
184,683
184,225
185,303
185,581
185,440
185,546
185,202
185,884
186,645
186,547
186,380
186,321
186,336
186,632
187,643
187,515
187,677
187,919
187,663
187,988
187,548
187,367
188,770
188,563
188,337
188,598
188,424
188,399
188,976
189,818
189,911
189,760
189,203
189,327
189,270
190,574
190,585
190,950
190,799
190,859
190,870
191,539
191,911
191,683
191,705
191,203
191,723
191,229
191,810
192,452
192,877
192,597
192,841
192,305
192,970
193,419
193,907
193,193
193,852
194,316
194,225
194,451
194,843
194,998
195,915
195,675
195,210
195,899
195,235
195,883
195,862
195,353
196,679
196,340
196,197
196,579
196,893
197,679
197,703
197,893
198,683
198,903
198,760
198,696
198,723
199,631
199,823
199,576
199,868
199,537
199,620
200,552
200,829
200,741
200,526
200,335
200,236
200,954
200,781
201,770
201,337
201,600
201,635
201,225
202,279
202,824
202,884
202,506
202,274
202,539
203,541
203,903
203,683
203,996
203,973
203,942
203,254
203,241
203,203
203,460
203,980
203,979
203,233
203,393
203,712
203,956
203,331
203,519
203,985
204,289
204,768
204,337
204,635
204,427
204,716
205,920
205,405
205,321
205,299
206,257
206,388
206,447
206,757
206,978
206,643
207,886
207,337
207,600
207,635
207,427
207,976
207,403
207,649
207,225
208,536
208,690
208,335
208,224
208,628
209,332
209,340
209,679
209,729
209,893
209,445
210,962
210,353
210,220
210,668
211,950
211,321
211,908
211,302
211,676
212,224
212,383
212,665
212,923
212,924
213,812
213,879
213,300
214,641
214,724
214,222
214,882
214,487
214,345
214,742
215,237
215,278
215,404
215,534
215,924
215,343
215,857
215,743
215,360
215,634
216,532
216,448
216,216
216,251
216,641
216,227
216,249
217,770
217,600
217,635
217,427
217,217
217,225
217,250
218,559
218,582
218,779
218,670
219,251
219,455
219,653
220,899
220,947
220,675
220,235
220,532
220,854
220,626
221,303
221,705
221,491
221,810
221,546
222,722
222,724
222,498
223,834
223,522
223,399
223,314
223,967
223,507
224,539
224,260
224,278
224,723
225,278
225,707
225,874
225,337
225,600
225,932
225,935
225,427
225,716
225,563
225,762
225,408
225,986
225,258
225,976
225,686
225,734
225,995
225,676
225,428
225,934
225,598
225,295
225,462
225,549
225,475
225,984
225,424
225,459
225,403
225,635
225,680
225,414
225,782
226,646
226,422
226,733
226,860
226,675
227,896
227,448
227,455
227,249
228,541
228,683
228,228
228,953
229,294
229,903
229,683
229,426
229,247
229,300
230,910
230,528
230,291
230,435
230,996
231,266
231,308
231,798
231,466
231,557
231,297
231,795
232,267
232,343
232,360
232,857
232,469
232,896
232,873
233,479
233,541
233,903
233,683
233,723
233,985
233,996
234,647
234,910
234,469
234,343
234,949
234,497
234,652
235,353
235,263
235,350
235,522
236,486
236,700
236,617
236,504
237,539
237,569
237,837
237,456
237,914
237,889
237,420
237,240
237,452
237,479
238,371
238,388
238,916
238,441
238,463
238,238
238,937
239,625
239,756
239,383
239,747
239,551
239,815
240,539
240,410
240,326
240,794
240,593
240,583
240,333
240,951
240,566
240,304
240,869
240,953
240,452
240,883
240,999
240,649
240,262
240,387
240,351
240,739
240,945
240,759
240,811
240,914
240,639
240,553
240,330
240,709
240,324
241,538
241,541
241,704
241,723
241,985
241,393
242,444
242,513
242,284
242,285
242,371
242,668
242,505
243,844
243,730
243,874
244,979
244,703
244,332
244,340
244,813
244,893
245,409
245,337
245,600
245,932
245,955
245,250
246,491
246,339
246,599
246,454
246,965
247,793
247,818
247,902
247,683
247,723
247,511
248,696
248,522
248,546
248,494
248,803
248,473
248,957
249,896
249,605
249,455
249,560
249,277
250,288
250,337
250,427
250,716
250,680
250,717
250,499
251,532
251,918
251,820
252,791
252,286
252,626
252,272
252,514
252,310
252,862
253,388
253,802
253,320
253,989
254,683
254,723
255,539
255,347
255,891
255,522
255,473
255,389
256,964
256,627
256,607
256,412
256,544
256,256
256,630
256,864
256,820
256,744
256,939
256,937
256,642
256,623
256,445
256,516
256,981
256,766
256,872
256,331
256,281
256,373
256,564
256,664
256,846
256,774
256,585
256,666
256,385
256,578
256,845
256,526
256,806
256,908
257,978
257,441
257,920
258,948
258,729
258,986
258,509
258,549
258,337
258,635
258,427
259,539
259,593
259,811
259,687
260,527
260,569
260,974
260,330
260,951
260,387
260,420
260,417
260,391
260,593
260,889
261,591
261,272
261,310
261,558
261,780
261,747
262,378
262,518
262,539
262,569
262,639
262,647
262,649
262,479
263,263
263,962
263,958
263,353
263,642
264,533
264,780
264,299
264,272
264,310
264,383
264,817
264,791
264,488
264,799
264,357
264,264
264,764
264,268
264,626
264,747
265,583
265,921
265,797
265,828
265,850
266,662
266,266
266,948
266,783
266,308
266,466
266,798
266,630
266,557
266,540
267,897
267,748
267,857
267,660
267,357
267,469
267,360
267,600
268,340
268,780
268,784
268,799
268,533
268,747
269,355
269,309
269,877
269,328
269,810
269,776
269,491
269,368
269,428
270,828
270,577
270,270
270,398
270,797
270,813
270,322
270,274
271,435
271,545
271,721
271,306
272,780
272,805
272,747
272,310
272,496
272,377
272,876
272,488
272,906
273,969
273,525
273,943
273,965
273,954
273,890
274,433
274,644
274,814
274,274
274,797
274,813
274,834
274,654
274,600
275,513
275,292
275,909
275,305
275,356
275,505
275,668
275,672
275,318
275,711
275,542
275,438
275,285
275,570
275,659
275,510
275,933
276,677
276,514
276,780
276,805
276,299
277,782
277,512
277,754
277,678
277,912
277,740
277,363
278,523
278,539
278,553
278,848
278,535
278,773
278,615
278,927
278,365
278,837
278,596
278,612
278,583
278,673
278,994
278,594
278,434
278,777
278,584
278,536
278,830
278,479
278,278
278,693
278,887
278,929
278,931
278,873
279,824
279,329
279,346
279,884
279,279
279,440
279,816
279,303
279,574
279,931
280,846
280,409
280,809
280,865
280,783
280,419
281,373
281,359
281,642
281,407
281,981
281,516
281,385
281,744
281,864
281,477
281,664
281,796
281,766
281,445
281,331
281,564
281,627
281,544
281,964
281,630
281,625
281,728
281,820
281,872
281,939
282,769
282,338
282,819
282,358
282,951
282,851
282,603
282,604
283,640
283,510
283,700
283,680
283,291
283,435
284,318
284,513
284,510
284,329
284,356
284,627
285,513
285,402
285,503
285,909
285,371
285,836
285,285
285,292
285,446
285,786
286,310
286,747
286,533
286,888
286,784
286,526
286,799
287,518
287,531
287,539
287,553
287,887
287,931
288,323
288,646
288,788
288,422
288,551
288,733
289,968
289,293
289,352
289,956
289,871
289,972
289,853
289,698
289,878
289,565
289,609
290,806
290,652
290,651
290,405
290,388
291,910
291,736
291,528
291,561
291,435
292,787
292,411
292,396
292,808
292,836
292,656
292,394
293,545
293,956
293,352
293,609
294,673
294,985
294,982
294,393
294,683
294,723
294,516
294,427
295,770
295,459
295,427
295,424
295,521
295,337
295,600
295,635
295,934
295,986
296,835
296,296
296,989
296,825
296,997
296,320
296,843
296,714
297,491
297,810
297,815
297,697
297,770
298,527
298,539
298,566
298,569
298,582
298,351
298,469
299,578
299,805
299,300
299,876
299,488
299,747
300,614
300,300
300,740
300,580
300,584
301,681
301,465
301,484
302,769
302,879
302,682
302,631
302,618
302,666
303,816
303,506
303,329
304,523
304,539
304,930
304,837
304,887
305,444
305,318
305,356
306,307
306,721
306,610
306,435
307,736
307,528
307,910
307,482
308,798
308,557
308,948
308,661
309,883
309,645
309,923
309,671
309,437
310,780
310,761
310,747
311,562
311,959
311,406
311,372
312,887
312,770
312,337
312,462
312,635
312,955
313,636
313,480
313,781
313,483
313,823
313,752
313,968
313,576
313,476
314,586
314,522
314,399
314,489
314,702
314,494
314,653
314,473
315,521
315,813
315,921
315,428
315,834
316,802
316,320
316,998
316,540
317,562
317,898
317,904
317,758
317,489
317,372
317,658
317,418
318,787
318,808
318,591
318,356
318,659
318,711
318,916
319,523
319,539
319,566
319,779
319,321
319,478
320,731
320,649
320,451
320,835
321,908
321,405
321,547
321,321
321,336
321,750
321,632
321,651
321,917
321,771
321,529
322,813
322,398
322,644
322,487
322,690
323,816
323,517
323,523
323,539
323,639
323,811
323,845
323,366
323,420
323,615
323,351
323,887
323,391
324,382
324,576
324,397
324,330
324,483
325,535
325,811
325,614
325,362
325,953
325,420
325,582
325,501
326,523
326,539
326,569
326,434
326,596
326,797
326,889
326,478
326,390
326,403
327,778
327,820
327,733
327,607
327,872
327,642
327,744
328,468
328,810
328,697
328,732
329,816
329,824
329,574
329,581
329,448
329,346
330,569
330,870
330,929
330,974
331,516
331,820
331,635
331,872
331,964
331,744
332,687
332,703
332,679
332,340
332,968
332,911
332,893
332,719
333,523
333,539
333,569
333,640
333,647
333,794
333,887
333,953
333,478
333,868
333,905
334,831
334,436
334,372
334,938
334,611
334,444
335,700
335,926
335,568
335,486
335,941
336,750
336,401
336,982
336,632
337,770
337,995
337,706
337,686
337,674
337,717
337,693
337,424
337,425
337,935
337,940
337,984
337,955
337,716
337,403
337,428
337,932
337,408
337,680
337,600
337,966
337,963
337,949
337,449
337,462
337,667
337,549
337,670
337,427
337,459
337,734
337,934
337,563
337,676
337,728
337,598
337,635
337,507
337,500
337,395
337,996
338,558
338,819
338,682
338,342
338,358
338,684
339,798
339,776
339,810
339,363
340,703
340,968
340,893
340,464
340,687
340,616
340,867
341,604
341,836
341,529
341,952
341,558
342,685
342,773
342,777
342,954
342,479
343,534
343,360
343,993
343,469
343,782
343,895
344,851
344,849
344,708
344,604
345,929
345,641
345,724
345,722
345,345
345,532
345,349
346,440
346,581
346,610
346,346
346,943
346,884
347,552
347,568
347,842
347,429
348,827
348,810
348,597
348,732
349,618
349,641
349,629
349,349
349,498
350,899
350,962
350,862
350,353
350,915
350,350
351,759
351,811
351,517
351,716
351,961
352,724
352,418
352,933
352,956
352,840
352,871
352,565
352,698
352,613
352,878
352,918
352,938
352,609
352,352
353,899
353,862
353,962
353,992
353,495
353,947
354,660
354,534
354,354
354,955
354,360
354,748
355,471
355,772
355,648
355,370
355,708
356,570
356,836
356,503
356,659
356,656
356,808
356,402
356,411
356,510
357,784
357,383
357,576
358,535
358,604
358,849
358,879
358,851
358,579
358,471
358,618
359,796
359,820
359,360
359,763
360,811
360,498
360,743
360,764
360,857
360,897
360,634
360,376
360,748
360,497
360,873
360,404
360,469
360,895
360,946
361,529
361,421
361,606
361,954
361,631
361,725
362,527
362,539
362,608
362,673
362,953
362,478
363,843
363,826
363,906
363,512
363,509
363,628
363,502
364,399
364,546
364,489
364,891
364,803
364,811
365,539
365,953
365,974
366,523
366,539
366,582
366,594
366,673
366,811
366,931
367,643
367,988
367,657
367,677
367,367
367,515
367,400
367,925
367,919
367,785
367,664
368,697
368,454
368,737
369,369
369,444
369,602
369,490
369,625
369,592
369,448
370,650
370,648
370,414
370,416
370,379
370,617
370,619
370,471
370,587
370,504
370,370
370,772
370,768
370,975
371,711
371,411
371,404
372,562
372,726
372,892
372,831
372,602
372,930
372,894
372,838
372,436
372,378
372,959
372,898
372,490
372,372
372,611
372,625
372,658
372,390
373,516
373,820
373,578
373,944
373,744
374,416
374,414
374,504
375,907
375,795
375,419
376,660
376,404
376,748
376,772
376,467
377,523
377,531
377,539
377,837
377,543
378,831
378,625
378,959
378,904
378,894
378,660
379,587
379,471
379,619
379,414
379,897
379,840
380,950
380,624
380,870
380,745
380,439
380,724
381,388
381,916
381,920
381,441
381,447
381,978
381,832
381,386
381,463
381,806
381,395
381,860
381,528
382,819
382,604
382,769
383,514
384,517
384,523
384,673
384,638
384,914
384,853
385,539
385,909
385,774
385,820
385,846
385,854
385,642
386,765
386,978
386,795
386,388
386,916
386,548
386,441
386,912
387,539
387,582
387,881
387,953
387,470
388,806
388,692
388,441
388,388
388,592
388,395
388,757
388,920
388,548
388,978
388,832
388,590
389,514
389,780
389,626
389,747
390,994
390,477
390,438
390,786
390,788
390,430
391,539
391,553
