source,target
175,2415
175,4446
175,673
175,3250
175,608
175,2428
175,817
175,3661
175,3422
175,188
176,1025
176,527
176,3377
176,2547
176,1262
176,2088
176,1583
176,4277
176,2648
176,4701
176,3187
176,4353
176,2652
176,1250
176,2813
176,4356
176,1517
177,3092
177,2586
177,2686
177,2393
177,4966
177,177
177,3562
177,1631
178,3898
178,1725
178,2739
178,4800
178,189
178,788
178,1480
178,3941
179,1079
179,627
179,1769
179,631
179,1048
179,2277
179,3326
179,1394
179,1439
180,3469
180,3687
180,4994
180,3773
180,4782
180,3774
180,3395
181,1137
181,4228
181,4768
181,4264
181,2774
181,2049
181,1394
181,1934
181,4513
182,455
182,1798
182,2850
182,2082
182,595
182,3098
182,4708
182,2888
182,953
182,3303
182,3566
183,1536
183,3586
183,2588
183,2189
183,3160
183,3697
183,2500
183,3011
183,2114
183,1096
183,3003
183,881
183,4735
183,4829
183,1995
183,2044
183,1964
184,1699
184,4878
184,2070
184,4649
184,1323
184,4991
184,2364
184,1122
185,915
185,804
185,185
185,4962
185,2977
185,1486
185,3481
185,795
185,4711
185,2727
185,3658
185,4154
185,2627
185,2273
185,3132
185,2933
185,3008
186,2662
186,1368
186,3749
186,867
186,2161
186,4469
186,2288
186,1004
187,2976
187,2069
187,1589
187,2646
187,2255
187,1386
188,655
188,2571
188,1690
188,1578
188,4038
188,2319
188,3799
188,254
188,1836
189,3898
189,2663
189,189
189,3881
189,3601
189,4429
190,2560
190,1588
190,2799
190,2151
190,4597
191,2838
191,3380
191,2720
191,4410
191,2827
191,4932
191,4027
191,4244
191,2849
191,4901
191,352
191,4919
191,1759
191,4934
191,1245
191,3474
191,1839
191,1962
191,1271
191,295
191,291
191,3361
191,4285
191,2957
191,779
191,303
191,1883
191,1813
191,2270
191,3238
191,191
191,1206
191,1473
191,1318
191,1489
191,3456
191,1481
191,1016
191,304
191,4953
191,3568
191,4452
191,3227
191,1226
191,361
191,3414
191,1716
191,3794
191,2079
191,3356
191,3938
191,1740
191,554
191,2313
191,2857
191,4914
191,2375
191,3982
191,3513
192,2071
192,904
192,664
192,3006
192,2706
192,4734
192,2236
192,3848
192,192
193,3644
193,4187
193,3499
193,4538
193,2052
193,4960
193,2874
193,4589
193,1957
193,948
193,316
193,4472
193,4300
193,579
193,3419
193,3957
193,585
193,997
193,3945
193,1406
193,2470
193,3573
194,507
194,883
194,4562
194,1853
194,3710
194,4819
194,2900
194,3979
194,2479
195,1025
195,2059
195,2107
195,2111
195,577
195,4494
195,2987
196,2704
196,4244
196,3227
196,2720
196,1708
196,1352
196,2857
196,4914
197,4482
197,4230
197,3107
197,3963
197,2297
197,3375
197,498
197,556
198,3265
198,1416
198,2802
198,4613
198,1987
198,4461
199,2751
199,3713
199,2257
199,4805
199,1231
199,3242
199,3326
199,1265
199,744
199,1869
199,2526
199,4951
199,4405
199,3226
199,2216
199,3924
199,1816
199,2726
199,1437
199,461
199,1599
199,1394
199,1439
200,3200
200,1074
200,2484
200,2754
200,2388
200,1249
200,1011
201,3266
201,2579
201,3583
201,492
201,3298
201,3192
201,251
201,3874
202,3533
202,3038
202,541
202,1208
202,538
202,2292
203,2575
203,270
203,2001
203,203
203,3297
204,855
204,212
204,4671
204,3260
204,3734
204,4759
204,4974
204,4392
204,1511
205,4352
205,517
205,1075
205,4447
205,1485
206,1501
206,525
206,1634
206,1642
206,3328
206,2493
206,1669
206,3360
206,4915
206,4029
206,2514
206,3083
207,2169
207,2208
207,3239
207,702
207,3231
207,3255
207,4702
207,1539
207,3425
207,4297
207,1821
207,1758
207,2369
208,850
208,1109
208,1636
208,4746
208,1164
208,907
208,2714
208,2489
208,1737
209,2304
209,278
209,3952
209,1251
209,2084
209,1617
209,1375
209,3060
209,2381
210,505
210,3415
210,1243
210,1824
210,2031
210,3437
210,2114
211,1788
211,4335
211,1798
211,2077
211,714
211,1972
211,4316
211,211
211,3303
212,1285
212,3850
212,2075
212,855
212,4747
212,3734
212,1204
212,1207
212,3260
213,3253
213,2746
213,712
213,861
213,2045
213,4866
213,2277
213,1790
213,4384
213,1439
213,4513
213,1987
214,1547
214,3642
214,3254
214,4869
214,3695
214,2264
214,2835
214,4407
214,848
214,2012
214,3040
214,2043
214,3623
215,2152
215,4480
215,215
215,4688
215,346
215,862
215,4959
215,3968
215,391
215,3495
216,932
216,2605
216,3427
216,3302
216,3890
216,698
217,4381
217,1799
217,2886
217,1098
217,2757
217,3794
217,3311
217,1095
218,2564
218,2464
218,1315
218,3552
218,3634
218,638
219,772
219,4886
219,4138
219,4108
219,219
219,1064
220,1720
220,959
220,1630
220,2112
220,4967
220,759
221,2137
221,2833
221,1559
221,3364
221,3150
221,4786
222,276
222,2853
222,1071
222,3645
222,4226
222,3857
222,2658
222,1875
223,4124
223,2921
223,3220
223,491
223,1633
223,4575
224,4671
224,855
224,4858
224,3734
224,1204
224,2149
224,618
225,4620
225,4381
225,4898
225,4695
225,1464
225,3257
225,4553
225,4279
225,3780
225,893
226,691
226,2286
226,770
226,4442
226,2281
226,615
226,893
227,2201
227,1700
227,3740
227,4859
227,522
228,3464
228,4963
228,3964
228,3741
228,4721
228,1181
228,2142
228,2354
228,4179
228,4512
228,3689
228,4209
229,603
229,2304
229,3861
229,229
229,4374
229,4333
229,752
230,4620
230,4695
230,1464
230,935
230,4016
230,3780
230,3906
231,2693
231,1162
231,3778
231,465
231,4321
231,3708
231,401
231,1128
232,2231
232,4825
232,4724
232,1212
232,3297
233,4142
233,3331
233,678
233,4016
233,1464
233,3257
233,4580
233,2041
233,1044
233,2976
233,3558
234,4671
234,855
234,1207
234,2075
234,1253
234,1204
234,4275
234,2737
234,4546
234,1775
234,2716
235,1394
235,2077
235,2850
235,2082
235,4803
235,714
235,333
235,4528
235,4573
236,585
236,1540
236,1160
236,4236
236,3836
236,4102
236,444
236,4199
236,3504
236,4216
236,1076
236,2122
236,1785
236,4501
236,3106
236,1190
236,3250
236,3879
236,1944
237,680
237,323
237,782
237,3731
237,1218
237,4052
237,1652
238,2461
238,3035
238,4883
238,1466
238,796
238,4453
238,1136
238,2700
239,3613
239,2089
239,2348
239,2204
239,1244
239,3056
240,4123
240,324
240,271
240,2881
240,1267
240,483
240,2378
240,4655
241,4667
241,1644
241,2192
241,1758
241,734
241,4324
241,4994
241,2905
241,758
241,3880
241,3258
241,4242
241,593
242,3801
242,4681
242,1620
242,4702
242,3239
242,1548
242,273
242,3395
242,4709
243,540
243,3125
243,828
243,752
243,4626
243,2907
244,3592
244,3190
244,4776
244,2772
244,1365
244,3727
244,4842
244,2753
244,4791
244,1155
244,4514
244,952
244,2486
244,3366
244,4073
244,3362
244,3638
244,2303
244,2944
245,524
245,259
245,1019
245,2577
245,1326
245,2329
245,3563
245,4229
246,2156
246,4314
246,2788
246,4848
246,2508
246,4178
246,2012
246,1432
246,2606
247,269
247,1037
247,3352
247,1429
247,1257
248,522
248,4371
248,1815
248,2040
248,1608
248,847
248,3075
248,1069
248,3376
248,1852
248,366
248,1858
248,794
248,3875
248,3418
248,471
248,2419
248,3511
248,2013
248,2673
248,1565
248,4761
248,2790
248,4293
249,3254
249,711
249,4314
249,2788
249,4825
249,1862
249,2012
249,992
249,495
249,1533
250,769
250,4227
250,2862
250,4795
250,4131
250,1277
250,4457
251,3154
251,3931
251,1665
251,492
251,3394
251,2999
251,553
252,3727
252,2372
252,1151
252,3196
252,942
252,1458
252,2705
253,3774
253,3880
253,2208
253,648
253,3773
253,2870
253,4994
253,3687
253,821
253,1633
253,4702
253,758
253,1644
253,4297
253,1847
253,4681
253,3198
253,1203
253,4667
253,2169
253,1481
253,3010
253,1777
253,4114
253,887
254,514
254,525
254,3598
254,4673
254,1690
254,452
254,1578
254,1072
254,4585
254,3712
254,2514
254,3799
254,609
254,3298
254,4636
254,515
254,3374
254,1743
254,3328
254,3541
254,2019
255,4724
255,1158
255,4825
255,307
255,3531
255,4740
255,1212
255,963
255,3441
255,2163
255,2130
255,1713
255,255
255,2811
255,3221
255,2231
255,1979
255,421
256,560
256,1580
256,679
256,4158
256,4955
256,725
256,256
256,3516
256,2703
256,1834
256,4605
257,3911
257,525
257,3328
257,2571
257,3799
257,4585
257,2532
257,1988
257,2889
257,1273
257,2760
257,2855
257,3712
257,4636
257,503
257,3516
257,1634
257,4630
257,814
257,2319
257,3541
258,3398
258,4362
258,930
258,1502
258,1793
258,4885
258,506
258,4500
258,3357
258,2359
258,843
258,1021
259,4948
259,1975
259,3842
259,4849
259,2848
259,4639
259,1101
259,4465
259,1022
259,1266
259,2339
259,2329
259,823
259,1591
259,4397
259,2628
259,4126
259,3863
259,2577
259,1161
259,1787
259,4873
259,1270
259,2633
260,841
260,3723
260,1894
