source,target
28,193
28,272
28,278
28,384
28,439
28,109
28,465
29,146
29,296
29,208
29,427
29,333
29,78
30,208
30,39
30,326
30,109
30,456
30,262
30,497
30,100
30,114
30,140
30,223
30,241
30,376
31,222
31,142
31,480
31,319
31,35
31,66
31,155
31,330
32,41
32,39
32,155
32,254
32,379
32,357
32,118
32,52
32,138
32,142
32,397
33,228
33,253
33,98
34,288
34,161
34,337
34,304
34,471
34,148
34,301
34,211
35,224
35,471
35,261
35,220
35,105
35,136
35,154
35,91
35,126
35,168
35,181
35,211
35,243
35,333
36,75
36,95
36,41
36,277
36,433
36,309
36,466
36,279
36,347
36,213
36,459
37,350
37,452
37,181
37,413
37,210
37,432
37,347
37,137
37,263
37,353
37,373
38,255
38,59
38,281
38,454
38,94
38,473
38,249
38,250
38,135
38,136
38,78
38,216
38,385
39,156
39,148
39,183
39,56
39,257
39,379
39,330
40,361
40,87
40,57
40,351
40,46
40,110
41,243
41,362
41,226
41,345
41,70
41,294
41,201
41,334
41,91
41,64
41,142
41,269
41,425
41,167
41,257
41,455
42,72
42,498
42,240
42,336
42,230
42,369
42,365
42,47
42,127
42,360
42,217
42,185
42,233
42,203
42,236
42,219
42,372
42,312
42,112
42,278
42,443
42,104
42,162
43,65
43,106
43,259
43,480
43,57
43,465
44,228
44,144
44,297
44,372
44,186
44,312
44,126
44,107
44,293
44,344
44,459
44,163
45,222
45,469
45,211
45,361
45,497
45,490
46,253
46,175
46,90
46,445
46,151
46,140
47,498
47,151
47,177
47,276
47,435
47,122
47,304
47,82
47,103
47,199
47,268
47,324
47,327
47,426
48,273
48,75
48,446
48,106
48,277
48,254
48,295
49,497
49,124
49,473
50,184
50,340
50,349
50,134
50,174
50,274
50,352
50,459
50,176
50,233
50,257
50,330
50,394
51,69
51,78
51,255
51,207
51,264
51,196
51,101
51,73
51,77
51,332
51,252
51,123
51,173
51,138
51,269
51,284
51,327
51,373
51,465
52,325
53,65
53,145
53,211
53,191
53,113
53,188
53,371
53,216
53,294
54,60
54,55
54,142
54,188
54,352
54,426
55,301
55,437
55,195
55,489
55,380
55,395
55,356
55,240
55,371
55,82
55,305
55,133
55,225
55,62
55,107
56,236
56,354
56,82
56,316
56,362
56,145
56,118
56,268
56,383
56,211
56,364
57,248
57,100
57,309
57,190
57,284
57,91
57,138
57,211
57,295
58,311
58,238
58,349
58,392
58,343
58,450
58,326
58,417
58,74
58,332
58,331
58,194
58,78
58,100
58,222
58,315
58,131
58,167
59,119
59,244
59,342
59,267
59,474
59,317
59,400
59,138
59,351
59,395
60,95
60,258
60,465
60,460
60,136
60,382
60,78
60,373
61,65
61,294
61,230
61,486
61,335
61,264
61,71
61,265
61,379
61,64
61,78
61,140
61,189
61,338
61,104
61,211
61,295
62,495
62,447
62,411
62,276
62,305
62,409
62,123
62,114
62,353
63,185
63,117
63,494
63,385
63,93
63,136
63,416
63,78
63,277
63,374
63,441
63,152
63,233
64,249
64,73
64,449
64,205
64,309
64,78
65,242
65,475
65,238
65,195
65,472
65,422
65,228
65,90
65,148
65,138
65,263
65,277
65,303
65,440
65,478
65,166
65,216
66,106
66,168
66,180
66,272
66,434
66,471
67,346
67,200
67,232
67,112
67,136
67,78
67,467
67,159
68,242
68,365
68,348
68,161
68,144
68,78
68,228
68,126
68,195
68,212
68,221
68,257
69,340
69,175
69,470
69,192
69,87
69,78
69,142
69,412
69,428
69,467
69,257
69,465
70,173
70,78
70,383
70,408
70,118
70,495
70,326
70,88
70,156
70,391
71,71
71,182
71,338
71,238
71,339
71,472
71,315
71,445
71,162
71,129
71,181
71,90
71,81
71,106
71,146
71,119
71,321
71,327
71,383
71,423
71,187
71,211
72,325
72,159
72,85
72,386
72,480
72,193
72,301
72,211
72,330
72,404
72,493
73,258
73,282
73,412
73,391
73,79
73,102
73,148
73,183
73,199
73,187
73,292
73,295
74,178
74,106
74,334
74,328
74,76
74,117
74,331
74,413
74,380
75,79
75,451
75,398
75,493
75,456
75,156
75,429
75,192
75,88
75,265
75,318
75,268
75,277
75,428
75,96
75,158
75,462
76,456
76,77
76,255
76,379
76,93
76,286
76,248
76,135
76,436
76,392
77,253
77,311
77,416
77,363
77,394
77,401
78,156
78,178
78,222
78,438
78,473
78,328
78,231
78,485
78,359
78,218
78,136
78,296
78,347
78,446
78,257
78,244
78,318
78,313
78,415
78,288
78,255
78,88
78,129
78,453
78,147
78,135
78,146
78,475
78,385
78,202
78,239
78,421
78,250
78,345
78,481
78,91
78,236
78,299
78,267
78,133
78,298
78,369
78,125
78,119
78,339
78,161
78,99
78,429
78,363
78,366
78,398
78,380
78,419
78,211
78,351
79,248
79,311
79,144
79,471
79,246
79,410
79,380
79,263
79,124
79,313
79,396
79,374
79,427
79,443
79,417
79,390
79,450
79,276
79,262
79,161
79,485
79,378
80,148
80,145
80,255
80,424
80,166
80,404
81,285
81,204
81,149
81,420
81,428
81,187
82,267
82,104
82,147
82,370
82,162
82,167
82,165
82,415
82,96
82,136
82,289
83,242
83,219
83,321
83,283
83,99
83,106
83,138
83,168
83,270
83,443
83,467
83,184
83,294
84,106
84,486
84,418
84,222
84,223
84,376
84,157
84,294
85,98
85,299
85,92
85,222
85,274
85,315
85,373
86,325
86,282
86,331
86,279
86,220
86,395
86,321
86,329
86,347
86,459
86,233
87,311
87,421
87,182
87,414
87,355
87,145
87,183
87,263
87,353
87,413
87,96
87,211
87,233
88,178
88,200
88,159
88,463
88,121
88,139
88,268
88,272
88,467
88,111
88,444
88,465
89,204
89,437
89,200
89,306
89,249
89,90
89,148
89,429
89,136
89,328
89,458
89,254
89,336
89,491
90,446
90,453
90,345
90,156
90,145
90,280
90,432
90,153
90,211
90,227
91,347
91,94
91,299
91,105
91,107
91,353
91,408
92,156
92,134
92,124
92,460
92,382
92,114
92,459
92,470
92,166
92,330
92,351
92,385
93,265
93,245
93,207
93,463
93,153
93,425
93,438
93,443
93,176
93,373
94,247
94,167
94,491
94,107
95,497
95,422
95,425
95,489
95,136
95,295
95,366
96,169
96,138
96,191
96,237
96,277
96,451
96,245
96,246
97,100
97,476
97,317
97,407
97,245
97,419
97,146
97,163
98,263
98,137
98,100
98,258
98,435
98,314
98,116
98,153
98,387
99,249
99,119
99,393
99,251
99,383
100,416
100,186
100,286
100,459
100,159
100,418
101,252
101,280
101,168
101,332
102,177
102,300
102,259
102,382
102,245
102,136
102,138
102,167
102,187
103,126
103,327
103,179
103,347
103,378
103,385
103,487
103,109
103,242
103,377
104,339
104,478
104,275
104,276
104,327
105,280
105,334
105,128
105,182
105,211
106,253
106,311
106,325
106,249
106,499
106,242
106,182
106,121
106,447
106,332
106,256
106,360
106,126
106,451
106,444
106,347
106,452
106,467
107,245
107,187
107,302
107,232
107,311
107,381
107,256
107,289
107,376
108,432
108,274
108,267
108,434
108,406
108,138
108,324
108,198
109,275
109,136
109,270
110,202
110,203
110,215
110,459
110,212
110,291
111,397
111,230
111,425
111,194
111,266
111,400
112,415
112,125
112,495
112,320
112,144
112,425
112,368
112,274
112,130
112,451
112,285
112,437
112,248
112,206
112,352
112,136
112,284
112,384
112,428
112,152
112,233
113,156
113,367
113,473
113,210
113,259
113,286
113,336
113,401
114,136
114,286
114,281
114,404
114,150
114,149
115,456
115,255
115,136
115,186
115,295
115,278
115,235
115,286
116,311
116,165
116,432
116,224
116,166
116,211
117,359
117,124
117,163
117,325
117,248
117,250
117,459
118,280
118,460
118,387
118,373
118,348
118,289
119,144
119,178
119,396
119,329
119,229
119,168
119,207
119,216
119,255
119,156
119,145
119,211
119,294
119,448
120,341
120,347
120,128
120,372
120,455
121,486
121,299
121,219
122,148
122,494
122,490
122,395
122,357
122,133
122,168
122,473
123,428
123,463
123,282
123,323
123,400
123,153
123,274
123,361
123,158
123,187
123,477
124,156
124,404
124,139
124,272
124,353
125,311
125,375
125,378
125,178
125,179
125,347
125,138
125,428
126,442
126,454
126,341
126,322
126,177
126,312
126,167
126,446
126,419
126,497
126,232
126,474
126,197
126,234
126,144
126,233
126,479
126,187
126,295
127,242
127,288
127,275
127,245
127,421
127,274
127,484
127,323
127,295
128,245
128,319
128,467
128,487
128,211
128,400
128,374
128,399
128,336
129,435
129,268
129,322
129,340
129,421
129,347
129,149
129,193
129,303
129,343
130,297
130,277
130,383
130,204
131,342
131,148
131,355
131,290
132,265
132,151
132,189
132,438
132,200
133,148
133,187
133,407
133,276
133,138
133,222
133,237
133,364
134,275
134,367
134,407
134,176
134,349
134,292
134,202
134,214
135,142
135,353
135,420
135,231
135,179
136,136
136,371
136,183
136,386
136,216
136,384
136,260
136,271
136,457
136,487
136,406
136,360
136,335
136,207
136,483
136,372
136,231
136,223
136,310
136,187
136,467
136,476
136,321
136,167
136,454
136,174
136,437
136,474
136,209
136,328
136,150
136,497
136,461
136,395
137,351
138,241
138,393
138,370
138,485
138,434
138,200
138,234
138,297
138,304
138,239
138,219
138,291
138,214
138,209
138,169
138,221
138,146
138,347
138,403
138,398
138,416
138,495
138,464
138,194
138,235
138,247
138,299
138,330
139,228
139,280
139,168
139,459
139,233
140,358
140,147
140,427
141,280
141,272
141,308
141,355
141,442
141,166
142,169
142,476
142,237
142,224
142,499
142,411
142,498
142,235
142,251
142,491
142,417
142,357
142,302
142,436
142,468
142,394
142,407
143,463
143,339
143,378
143,178
143,382
143,166
143,216
143,333
143,404
144,344
144,153
144,294
144,407
144,490
145,204
145,445
145,452
145,432
145,195
145,331
145,353
145,451
145,211
145,330
146,366
146,293
146,278
146,200
146,467
146,286
147,267
147,269
147,151
147,272
147,439
147,256
147,432
148,337
148,497
148,399
148,419
148,184
148,496
148,201
148,371
148,391
148,396
148,222
148,226
148,327
148,214
148,310
148,402
148,183
148,270
149,228
149,280
149,373
149,244
149,420
149,492
150,311
150,456
150,222
150,391
151,351
151,256
151,211
151,493
152,258
152,390
152,341
153,326
153,250
154,491
154,476
154,494
154,497
154,316
154,272
154,233
154,479
155,248
155,430
155,212
155,211
156,190
156,350
156,464
156,306
156,242
156,220
156,173
156,317
156,217
156,420
156,181
156,369
156,468
156,164
156,175
156,169
156,447
156,299
156,165
156,212
156,185
156,345
156,358
156,167
157,178
157,172
157,270
157,405
157,478
158,305
158,360
158,480
159,495
159,304
159,400
159,231
159,420
159,459
159,396
159,337
159,248
159,182
160,420
160,195
160,350
161,429
161,178
161,345
162,334
162,432
162,425
162,478
162,267
162,484
162,363
162,206
162,275
163,196
163,458
164,228
164,424
164,484
164,243
165,202
165,337
165,267
165,174
165,244
165,390
165,200
165,431
166,361
166,374
166,330
166,285
166,306
166,173
166,383
166,189
166,182
166,498
166,237
166,263
166,279
166,284
166,169
166,405
167,204
167,192
167,172
167,451
167,447
167,314
167,252
167,396
167,193
167,306
167,315
167,293
167,471
167,327
167,199
167,466
167,400
167,299
167,277
167,255
167,334
167,359
167,267
167,384
167,210
168,421
168,481
168,356
168,171
168,498
168,456
168,373
169,432
169,207
169,267
169,391
169,307
169,321
170,286
170,190
170,494
170,398
170,254
171,435
171,179
171,245
171,303
171,368
171,408
171,459
171,216
171,375
171,427
172,204
172,469
172,367
172,306
172,471
172,217
172,356
172,419
172,213
172,218
172,269
172,271
172,441
172,211
172,330
173,228
173,347
173,324
173,432
173,217
173,443
173,339
173,475
173,187
173,405
173,327
173,188
173,428
174,432
174,363
174,215
174,298
175,495
175,232
175,487
175,178
175,267
175,395
176,496
176,481
176,467
176,291
176,435
176,311
176,236
176,290
176,361
177,435
177,302
178,311
178,180
178,460
178,276
178,344
178,335
179,367
179,330
179,484
179,413
179,351
179,364
180,371
180,385
180,343
182,235
182,378
182,385
182,379
182,280
182,294
183,357
183,432
183,285
183,211
183,385
184,480
184,432
184,324
185,240
185,436
185,418
185,362
185,250
185,432
185,441
185,458
185,216
185,330
186,224
186,420
187,306
187,353
187,318
187,310
187,299
187,476
187,207
187,452
187,268
187,390
187,291
187,471
187,196
188,421
188,346
188,267
188,211
188,430
188,204
189,467
189,465
189,404
189,264
189,403
189,362
189,397
189,304
189,221
189,294
189,336
190,319
190,320
190,494
190,338
190,475
190,224
190,323
190,353
190,467
191,291
191,497
191,445
191,228
191,427
192,484
192,192
192,386
192,451
192,367
192,196
192,456
192,206
192,347
192,268
192,383
192,417
192,492
193,250
193,266
193,317
193,432
193,407
193,207
193,275
193,253
193,414
193,297
194,395
194,346
194,443
194,464
194,480
194,420
194,437
194,216
194,233
195,317
195,380
195,430
195,351
195,388
196,489
196,436
196,246
196,495
196,371
196,213
196,353
196,448
197,208
197,339
197,253
197,396
197,216
197,373
198,346
198,353
198,459
198,485
198,324
198,331
198,428
198,464
198,442
198,277
199,299
199,347
199,353
199,243
199,392
200,378
200,305
200,233
200,461
200,395
201,311
201,329
201,211
201,298
202,474
202,296
202,428
202,392
202,469
202,400
202,295
203,363
203,453
203,211
203,225
203,233
204,232
204,438
204,445
204,405
204,422
204,258
204,417
205,466
205,473
206,320
206,410
206,304
206,347
206,424
206,241
206,353
206,257
206,283
206,461
207,488
207,430
207,347
207,213
207,284
207,338
207,353
207,420
207,465
208,228
208,415
208,209
208,330
208,455
208,421
208,432
209,312
210,252
210,330
210,444
211,334
211,214
211,296
211,380
211,486
211,300
211,386
211,462
211,404
211,250
211,472
211,471
211,399
211,344
211,464
211,247
211,473
211,383
211,252
211,376
211,467
211,378
211,231
211,365
211,238
211,249
211,439
211,429
211,371
211,328
211,332
211,263
211,355
211,339
211,393
212,353
212,373
213,495
213,401
214,311
214,273
214,233
215,228
215,259
215,235
215,384
215,492
216,491
216,430
216,378
216,255
216,381
216,358
216,488
216,332
216,354
216,374
217,232
217,402
217,421
217,383
217,394
218,469
218,301
218,466
220,495
220,328
220,467
221,379
221,288
222,499
222,456
222,252
222,350
223,334
223,362
223,468
223,442
224,498
224,273
224,457
225,474
225,299
225,228
226,265
226,384
227,353
227,342
227,306
227,452
228,396
228,266
228,464
228,339
228,261
228,316
228,311
228,341
228,348
229,357
229,382
229,497
229,404
230,400
230,485
231,337
231,464
231,297
231,395
231,417
232,410
232,340
232,456
232,266
233,277
233,314
233,237
233,413
233,327
233,293
233,274
233,406
233,478
234,469
234,311
234,324
234,408
235,306
236,432
236,295
237,367
237,243
238,471
238,426
238,299
238,432
238,374
238,440
238,482
239,335
239,420
239,433
240,307
240,428
240,339
240,401
241,456
241,464
241,363
241,395
241,427
241,362
241,353
241,349
241,351
241,461
242,302
242,484
242,336
242,380
243,437
243,436
243,248
243,280
243,245
243,433
244,462
244,431
244,306
244,351
245,498
245,330
245,453
245,471
245,332
245,324
246,488
246,298
246,344
246,453
246,482
246,420
246,247
246,464
246,375
247,249
247,288
247,347
247,251
247,303
247,335
247,467
247,283
248,249
248,342
248,389
248,282
248,456
248,414
249,359
249,287
249,340
249,388
249,479
250,496
250,406
250,402
250,454
250,269
250,263
250,283
251,334
251,398
251,342
251,309
252,311
252,456
252,426
253,488
253,347
253,451
254,435
254,405
254,368
254,272
254,347
254,331
255,353
255,355
256,267
256,310
256,347
256,263
256,323
256,358
256,384
257,353
257,273
257,371
257,340
257,447
257,435
257,381
257,378
257,424
258,478
258,394
258,434
258,429
258,382
258,331
258,423
258,259
258,295
259,348
259,423
259,269
259,409
260,379
260,263
260,353
261,284
261,413
261,437
262,381
262,270
263,400
263,403
263,486
264,488
264,314
264,345
264,272
265,265
265,400
265,431
265,291
265,281
265,387
265,375
265,437
265,415
265,495
265,314
265,432
265,425
265,366
266,412
266,286
266,441
266,353
267,418
267,492
267,329
267,293
267,437
267,472
268,495
268,454
268,465
268,317
268,316
268,377
269,381
269,373
270,458
270,377
271,317
271,421
272,432
272,277
272,464
272,304
272,497
272,367
272,475
272,493
273,365
273,483
273,454
273,437
274,363
274,289
274,464
275,427
275,398
275,308
275,408
275,419
276,318
276,330
277,350
277,292
277,483
277,314
277,489
277,336
278,299
278,333
278,394
279,415
279,432
279,383
279,465
280,432
280,314
280,446
280,390
280,352
280,383
280,466
280,467
281,291
281,284
282,302
283,428
284,325
284,313
284,402
284,349
284,385
285,469
285,311
286,471
286,428
287,339
287,421
287,330
288,439
288,390
288,440
288,291
289,381
289,382
290,456
290,371
290,402
290,347
290,359
291,479
291,354
291,427
291,406
291,304
291,388
291,490
292,317
292,359
292,331
292,352
292,425
292,433
292,348
292,416
292,400
292,308
293,382
293,404
293,465
293,490
294,311
294,463
294,368
294,378
294,488
294,480
294,406
295,326
295,427
295,335
295,381
295,311
295,353
295,306
295,344
295,396
296,346
296,402
297,368
297,363
297,383
297,440
298,437
299,480
300,421
300,416
301,346
301,347
301,402
301,448
301,484
302,396
302,347
302,428
303,311
303,400
303,330
303,325
303,351
303,418
304,496
304,401
304,420
304,380
304,392
305,435
305,345
305,307
305,344
306,432
306,456
307,342
307,477
307,408
308,488
308,464
309,420
310,441
310,472
310,437
311,311
311,350
311,325
311,414
311,313
311,389
311,446
311,434
311,346
311,362
311,465
311,456
311,457
311,435
311,420
311,397
312,424
312,373
312,395
312,477
313,390
313,383
313,428
314,399
314,476
314,343
314,395
315,347
315,381
315,403
316,318
316,347
316,327
316,338
316,353
317,368
317,319
317,412
317,400
317,437
317,392
318,452
318,437
318,450
318,336
319,441
319,374
319,415
320,347
320,373
320,356
321,498
322,411
322,414
323,400
323,403
324,490
324,394
324,377
324,423
324,330
324,417
325,334
325,365
325,432
325,356
325,495
325,359
325,427
326,385
327,484
327,459
328,432
328,401
329,350
329,353
330,406
330,374
330,459
330,341
330,332
331,468
331,388
331,432
331,407
331,479
332,469
333,467
333,464
333,405
333,480
334,422
334,360
334,399
336,413
336,423
337,415
337,444
337,432
337,428
337,439
337,467
337,465
338,346
338,481
338,349
339,354
339,447
339,393
339,432
339,341
341,405
341,381
342,441
342,454
342,409
343,475
343,406
343,348
343,498
343,428
344,427
345,370
345,394
346,489
346,410
347,347
347,481
347,482
347,373
347,409
347,452
348,450
348,456
348,442
348,477
348,349
349,425
349,463
349,382
349,374
350,428
350,387
350,432
351,432
352,468
352,479
353,467
353,393
353,388
353,449
353,414
353,495
353,444
353,457
353,356
353,417
353,479
354,432
355,415
355,487
355,462
356,420
357,395
357,415
357,432
357,384
357,452
357,478
358,430
358,420
359,495
359,383
359,493
359,420
359,425
360,480
361,492
361,493
362,391
362,397
363,485
363,424
364,470
364,497
364,451
365,474
365,429
365,392
365,397
366,432
366,408
367,465
367,407
367,468
367,431
369,415
370,499
370,468
370,493
371,470
371,420
372,425
372,437
373,498
373,485
374,499
375,400
375,383
375,454
377,437
378,478
378,449
379,440
379,420
379,437
380,495
380,383
380,441
380,478
381,430
381,450
381,383
381,384
381,425
383,385
383,395
384,386
384,427
384,455
384,403
385,393
386,456
386,424
386,467
388,410
389,432
389,390
389,459
390,444
392,459
392,469
393,460
394,474
394,459
395,421
395,437
395,410
396,435
396,433
397,425
397,496
399,499
399,490
400,447
400,402
400,463
401,432
402,474
402,443
402,459
402,494
403,409
403,470
405,497
405,446
406,429
407,416
409,492
411,432
411,428
411,466
415,423
415,467
416,421
416,455
417,488
418,456
419,439
420,495
420,462
421,456
421,436
421,432
421,459
422,455
424,432
424,459
425,464
425,484
427,469
428,495
428,448
428,447
428,442
428,497
431,432
431,493
432,435
432,465
432,491
435,438
435,459
435,444
437,475
437,490
437,445
441,454
442,495
442,493
442,476
446,467
447,485
450,467
456,492
456,482
458,461
459,481
459,483
459,488
459,494
461,467
461,463
465,476
467,488
467,484
467,499
471,488
472,487
473,483
473,477
480,491
480,492
495,495
