source,target
70,651
70,709
70,316
70,865
70,379
70,572
70,682
70,943
70,596
71,96
71,393
71,559
71,71
71,486
71,659
71,311
71,924
71,381
71,571
71,767
71,675
71,412
71,110
71,154
71,355
71,965
71,560
71,511
71,835
71,583
71,385
71,246
71,505
72,144
72,641
72,738
72,846
72,687
72,923
72,999
73,97
73,812
73,671
73,899
73,935
73,129
73,770
73,719
73,193
73,946
73,798
73,890
73,380
73,883
73,634
73,100
74,297
74,808
74,298
74,730
74,687
74,933
74,775
75,645
75,749
75,958
75,589
75,428
76,421
76,409
76,663
76,897
76,346
76,479
76,324
76,271
76,859
76,746
76,382
76,525
76,766
76,289
77,262
77,208
77,848
77,838
77,743
77,103
77,377
77,690
77,862
77,851
77,774
77,651
77,996
77,482
77,698
77,242
77,820
77,504
77,100
78,395
78,550
78,150
78,979
78,389
78,614
78,99
78,983
78,516
79,150
79,609
79,551
79,630
79,623
79,594
79,852
79,775
79,815
80,520
80,601
80,976
80,456
80,591
81,404
81,746
81,898
81,134
81,466
81,842
81,246
81,938
82,232
82,958
82,590
82,246
83,613
83,158
83,187
83,289
83,491
83,833
83,86
83,127
83,488
83,378
84,890
84,153
84,981
84,983
84,247
84,716
85,641
85,508
85,86
85,633
85,842
85,616
86,233
86,87
86,317
86,386
86,668
86,626
86,417
86,966
87,630
87,876
87,868
87,388
87,828
87,875
87,117
87,567
87,641
87,98
87,508
87,752
87,809
87,797
87,240
88,453
88,641
88,150
88,839
88,411
88,311
89,714
89,829
89,662
89,445
89,854
89,534
89,163
89,183
89,108
89,343
90,126
90,716
90,562
90,396
90,593
90,781
90,596
90,930
90,269
90,775
90,467
91,259
91,657
91,209
91,321
91,850
92,656
92,760
92,558
92,892
92,841
93,756
93,236
93,998
93,641
93,888
93,449
93,790
94,552
94,565
94,942
94,969
94,945
94,790
94,999
95,396
95,306
95,497
95,687
95,815
95,622
95,602
95,294
95,624
95,317
95,315
95,789
95,988
96,96
96,625
96,627
96,784
96,716
96,997
96,444
96,872
96,790
97,548
97,468
97,927
97,906
97,886
97,758
97,198
97,189
97,929
97,760
97,583
97,504
97,215
98,617
98,224
98,692
98,165
98,381
98,667
98,278
98,405
98,202
98,867
98,428
98,707
98,718
98,246
98,504
99,305
99,458
99,488
99,309
99,605
100,888
100,491
100,242
100,883
100,606
100,754
101,239
101,446
101,420
101,762
101,818
101,527
101,587
101,539
101,791
101,417
102,910
102,291
102,552
102,246
102,243
102,790
102,999
103,515
103,833
103,849
103,389
103,744
103,991
104,205
104,940
104,962
104,222
104,134
104,168
104,906
104,543
105,399
105,278
105,554
105,668
105,336
105,448
105,932
105,226
105,288
105,691
105,246
105,504
106,158
106,581
106,688
106,662
106,449
106,509
106,438
106,790
107,448
107,274
107,316
107,296
107,872
107,975
108,149
108,932
108,213
108,846
108,311
108,640
108,756
108,803
108,303
108,282
109,861
109,225
109,976
109,279
109,924
109,234
109,427
109,856
109,800
109,923
109,293
110,394
110,756
110,335
110,604
110,348
110,897
110,820
110,932
110,957
110,700
110,638
110,687
110,518
110,790
110,581
111,265
111,297
111,693
111,365
111,486
111,930
111,183
111,771
112,661
112,632
112,404
112,940
112,614
112,456
112,243
112,615
113,662
113,209
113,440
113,855
114,342
114,848
114,814
114,273
114,433
114,864
114,842
114,275
114,626
115,309
115,759
115,559
115,966
115,791
116,610
116,694
116,226
116,711
116,710
116,246
116,230
116,790
117,457
117,978
117,224
117,872
117,614
117,532
117,803
117,575
118,655
118,393
118,229
118,310
118,923
118,811
118,403
118,843
118,389
118,934
118,191
119,147
119,381
119,281
119,276
119,496
119,846
119,286
119,210
119,428
119,590
119,956
119,539
119,374
119,408
119,331
119,963
119,442
119,431
119,928
119,486
119,494
119,378
119,142
119,644
119,605
120,894
120,278
120,193
120,773
120,127
120,734
120,469
120,464
120,246
121,394
121,342
121,291
121,551
121,383
121,701
121,153
121,460
121,215
121,838
121,807
121,589
121,201
121,875
121,567
121,458
121,373
121,132
121,305
121,537
121,600
121,976
121,210
121,541
121,821
121,707
121,613
121,581
121,810
121,532
121,929
121,510
121,178
121,563
121,860
121,519
121,182
122,922
122,743
122,158
122,224
122,316
122,401
122,378
122,504
122,519
122,440
123,935
123,282
123,146
123,976
123,730
123,325
123,525
124,412
124,350
124,937
124,472
124,527
124,804
124,394
124,445
124,618
125,873
125,466
125,932
125,976
125,549
125,226
125,589
125,706
125,934
125,486
125,333
125,482
125,497
125,959
126,520
126,965
126,366
126,506
126,857
126,404
126,315
127,722
127,878
127,437
127,315
127,705
127,948
127,254
128,448
128,825
128,449
129,641
129,199
129,146
129,727
129,521
129,876
129,566
129,948
130,247
130,653
130,641
130,137
130,409
130,913
130,552
130,734
130,755
130,799
131,536
131,463
131,985
131,140
131,595
131,273
131,627
132,717
132,910
132,549
132,721
132,183
132,844
133,932
133,715
133,627
133,732
133,717
133,691
133,667
133,780
133,960
133,784
133,178
133,317
133,497
133,424
133,649
133,636
133,850
133,790
134,424
134,671
134,715
134,750
134,594
134,513
134,218
134,839
134,669
134,875
135,537
135,784
135,506
135,833
135,638
135,859
135,991
135,270
135,975
136,320
136,493
136,631
136,763
136,865
136,525
136,543
136,158
136,149
136,817
137,978
137,471
137,698
137,594
137,680
137,181
138,617
138,819
138,610
138,885
138,203
138,845
138,662
138,555
138,357
138,616
139,656
139,602
139,264
139,193
139,492
139,713
139,291
139,404
139,496
139,924
139,519
140,492
140,527
140,833
140,161
140,355
140,269
140,784
140,874
140,478
140,943
141,458
141,579
141,364
141,993
141,842
141,209
141,872
142,641
142,970
142,668
142,382
142,946
142,806
142,186
143,340
143,342
143,964
143,552
143,584
143,509
143,436
144,873
144,651
144,374
144,701
144,668
144,687
144,539
144,999
144,616
144,787
145,340
145,587
145,566
145,486
145,310
145,625
145,269
145,570
145,790
145,999
146,538
146,840
146,985
146,220
146,579
146,653
146,223
146,953
146,640
146,555
146,210
146,289
146,545
146,315
146,549
146,842
146,488
146,522
146,525
147,535
147,468
147,363
147,485
147,678
147,314
147,284
147,277
147,425
147,980
147,756
147,879
148,506
148,848
148,784
148,890
148,629
148,578
148,930
149,463
149,475
149,384
149,920
149,337
149,197
149,734
149,816
149,246
149,668
149,836
149,945
149,999
150,259
150,910
150,610
150,257
150,448
150,452
150,921
150,569
150,890
150,228
150,829
150,796
150,671
150,874
150,373
150,234
150,753
150,616
150,180
150,726
150,828
150,206
151,980
151,792
151,932
151,937
151,951
151,806
151,252
151,430
152,551
152,746
152,462
152,478
152,775
152,531
152,790
152,803
152,388
153,968
153,629
153,200
153,346
153,716
153,463
153,574
153,939
153,504
153,516
154,291
154,559
154,332
154,235
155,920
155,504
155,592
155,571
155,241
155,542
155,888
155,934
155,768
156,468
156,861
156,282
156,580
156,962
156,689
157,236
157,158
157,224
157,888
157,934
158,224
158,758
158,320
158,609
158,967
158,817
158,298
158,191
158,955
158,171
158,643
158,286
158,168
158,678
158,551
158,688
158,325
158,472
158,368
158,444
158,414
159,920
159,290
159,929
159,348
159,596
159,740
159,766
159,790
159,971
160,898
160,749
160,713
160,506
160,383
160,723
161,537
161,701
161,849
161,963
162,309
162,259
162,957
162,310
162,738
162,617
162,487
163,960
163,479
163,562
163,503
163,377
163,605
164,641
164,248
164,224
164,597
165,856
165,550
165,460
165,744
165,759
165,790
166,490
166,877
166,912
166,997
166,574
166,364
166,810
166,368
167,468
167,632
167,941
167,301
167,579
167,637
167,768
167,790
167,168
168,249
168,513
168,986
168,548
168,559
168,204
168,407
168,561
168,253
168,501
168,297
168,815
168,894
168,877
168,670
168,613
168,343
169,471
169,551
169,811
169,468
169,972
169,334
169,640
169,422
169,844
170,520
170,521
170,621
170,978
170,359
170,735
170,687
170,235
170,971
171,641
171,808
171,298
171,966
171,948
171,321
172,613
172,411
172,920
172,969
172,901
172,627
172,402
172,612
173,540
173,861
173,641
173,321
174,957
174,870
174,524
174,709
174,260
174,612
174,826
174,646
174,849
174,846
174,797
174,615
174,790
175,888
175,622
175,591
175,443
175,298
175,566
175,842
175,525
175,473
176,641
176,927
176,833
176,246
176,198
176,790
176,817
177,834
177,890
177,575
177,978
177,554
177,775
177,733
177,671
177,291
177,757
177,347
177,777
177,888
177,405
177,181
177,369
177,791
177,999
178,609
178,888
178,576
178,217
178,246
178,209
179,713
179,187
179,351
179,183
179,762
179,241
179,840
179,323
179,861
179,957
179,571
179,704
179,732
179,943
179,576
179,734
180,873
180,287
180,724
180,566
180,257
180,361
181,459
181,315
181,991
181,596
181,496
181,327
181,434
181,738
181,271
181,232
181,209
181,368
182,306
182,889
182,365
182,257
182,573
182,999
183,266
183,317
183,803
183,495
183,933
183,766
183,483
183,611
183,261
183,848
183,862
183,537
183,702
183,601
183,978
183,526
183,226
183,843
183,284
184,327
184,404
184,442
184,402
184,368
184,516
184,871
185,871
185,641
185,743
185,231
185,957
185,870
185,508
185,486
185,793
185,834
185,838
185,288
185,212
185,616
185,754
186,873
186,233
186,316
186,259
187,942
187,986
187,525
187,440
187,343
188,303
188,977
188,917
188,635
188,675
188,340
188,567
188,759
188,955
189,319
189,830
189,904
189,334
190,873
190,841
190,726
190,656
190,846
191,306
191,412
191,735
191,932
191,895
191,779
191,537
192,379
192,320
192,780
192,560
192,207
192,427
192,303
192,469
192,810
192,246
192,626
192,971
193,244
193,888
193,566
193,525
193,854
193,879
193,999
194,281
194,624
194,673
194,861
195,198
195,315
195,911
195,640
195,302
195,722
195,790
196,656
196,888
196,279
196,810
196,687
196,671
197,257
197,632
197,442
197,382
198,641
198,351
198,591
198,751
198,778
198,991
198,238
198,303
198,838
198,512
198,969
198,584
199,978
199,199
199,349
199,736
199,773
199,220
199,360
199,996
199,362
199,516
199,799
200,763
200,970
200,926
200,272
200,563
200,954
200,314
200,937
200,789
200,467
200,261
200,254
200,986
201,241
201,497
201,952
201,723
201,908
201,978
201,743
201,833
201,850
201,400
201,590
201,248
202,909
202,325
202,632
202,880
202,359
202,504
203,622
203,236
203,317
203,567
203,237
203,602
203,843
203,487
203,867
203,313
203,999
203,215
204,617
204,318
204,295
204,570
204,753
204,630
204,790
205,533
205,457
205,596
205,795
205,751
205,247
205,600
205,956
205,680
205,294
205,238
205,296
205,921
205,940
205,522
205,626
205,790
205,971
206,658
206,867
206,319
206,317
206,833
206,934
206,246
206,597
207,861
207,219
207,888
207,428
207,971
208,362
208,584
208,961
208,399
208,932
208,937
208,626
208,797
208,444
208,211
208,837
209,677
209,462
209,874
209,447
209,260
209,264
209,418
209,259
209,708
209,386
209,767
209,713
209,711
209,744
209,741
209,481
209,367
209,504
209,495
209,444
209,839
209,226
209,645
209,967
209,218
209,693
209,730
209,245
209,520
209,354
209,890
209,368
210,613
210,658
210,927
210,830
210,226
210,964
210,371
210,842
210,525
210,523
210,999
211,629
211,549
211,387
211,568
211,916
211,925
211,938
211,559
211,215
211,293
211,607
212,622
212,755
212,234
212,346
212,957
212,546
212,597
212,343
213,677
213,546
213,954
213,443
213,727
213,526
213,522
213,862
213,930
213,934
213,969
213,565
213,999
213,254
214,225
214,897
214,587
214,275
214,479
214,272
214,460
214,997
215,932
215,709
215,408
215,566
216,894
216,320
216,307
216,980
216,278
216,897
216,790
217,873
217,658
217,593
217,911
217,697
217,293
217,788
218,527
218,317
218,476
218,938
219,810
219,304
219,760
219,530
219,966
219,662
219,608
219,774
219,775
220,716
220,567
220,532
220,732
220,521
220,539
221,893
221,537
221,325
221,406
221,996
221,909
221,646
221,928
221,246
221,626
221,432
222,641
222,716
222,813
222,669
222,746
222,926
222,725
222,368
222,652
222,440
223,651
223,468
223,926
223,406
223,567
223,525
223,683
223,487
224,309
224,586
224,384
224,686
224,316
224,418
224,880
224,723
224,724
224,429
224,376
224,733
225,547
225,876
225,251
225,927
225,944
225,525
225,803
226,970
226,997
226,715
226,356
226,570
226,626
226,657
226,712
226,950
226,442
226,881
226,957
226,541
226,255
226,739
226,256
226,656
226,746
226,849
226,673
226,585
226,790
227,340
227,555
227,714
227,891
227,537
227,833
227,649
228,535
228,743
228,231
228,793
228,525
229,465
229,527
229,746
229,913
229,473
229,292
230,763
230,942
230,862
230,687
230,667
230,893
230,780
230,790
231,309
231,357
231,585
231,571
231,727
232,415
232,544
232,803
232,343
232,788
232,945
232,238
232,549
232,828
232,552
232,299
232,493
233,237
233,342
233,472
233,295
233,235
233,422
234,342
234,823
234,926
234,943
234,350
234,621
234,474
234,790
234,430
234,581
235,404
235,508
235,589
235,255
235,789
235,703
235,400
235,640
235,902
235,669
235,816
235,980
235,813
235,453
235,512
235,992
236,340
236,398
236,461
236,601
236,704
236,842
236,616
237,871
237,644
237,780
237,426
237,986
237,386
237,696
237,575
238,407
238,534
238,359
238,576
238,389
238,970
238,628
238,472
238,476
238,705
238,721
238,829
238,808
238,332
238,994
238,422
238,570
238,787
238,343
238,417
239,611
239,665
239,537
239,549
239,616
240,380
240,246
240,944
240,610
240,790
240,292
241,853
241,835
241,784
241,964
241,942
241,296
242,428
242,313
242,943
242,766
242,676
242,809
242,650
242,561
242,456
242,822
242,881
243,264
243,516
243,429
243,444
244,714
244,773
244,252
244,421
244,970
244,612
244,435
244,961
245,628
245,912
245,529
245,928
245,368
245,791
246,935
246,251
246,979
246,964
246,786
246,484
246,809
246,525
246,268
246,977
246,501
246,946
246,624
246,602
246,906
246,603
246,823
246,856
246,512
246,839
246,386
246,350
246,760
246,807
246,656
246,346
246,821
246,534
246,278
246,711
246,542
246,442
246,727
246,765
246,774
246,472
246,573
246,374
246,778
246,586
246,401
246,985
246,510
246,987
246,687
246,851
246,393
246,788
246,635
246,446
246,651
246,902
246,526
246,578
246,497
246,671
246,287
246,303
246,628
246,781
246,790
247,920
247,905
247,828
247,987
247,528
247,279
247,556
247,833
247,543
247,919
248,316
248,449
248,824
248,964
248,616
249,960
249,531
249,973
249,526
249,852
249,964
249,698
249,969
249,488
249,809
249,797
250,915
250,746
250,534
250,517
250,343
251,613
251,420
251,963
251,943
251,455
251,957
251,970
251,551
251,775
251,790
252,265
252,319
252,551
252,728
252,464
252,627
252,496
252,872
252,835
252,550
252,307
253,628
253,396
253,395
253,681
253,688
253,892
253,626
253,775
254,719
254,316
254,404
254,810
254,687
254,856
254,335
254,469
254,297
254,296
254,741
254,832
255,709
255,404
255,536
255,286
255,720
255,510
255,494
255,689
255,546
255,790
256,276
256,404
256,809
256,639
256,300
257,823
257,987
257,665
257,922
257,537
257,314
257,521
257,509
258,823
258,369
258,896
258,982
258,999
259,935
259,564
259,938
259,810
259,706
259,421
259,537
259,282
259,860
259,563
259,975
260,550
260,609
260,918
260,830
260,558
260,525
261,915
261,389
261,432
262,980
262,901
262,393
262,454
262,711
262,302
262,877
262,345
262,845
262,971
263,601
263,290
263,572
263,323
263,721
263,909
263,351
263,924
263,482
263,875
263,764
264,550
264,639
264,520
264,933
264,508
264,366
264,973
264,292
264,388
264,918
264,713
264,304
264,370
264,681
264,488
264,279
264,823
264,267
264,932
264,313
264,525
264,774
265,265
265,495
265,932
265,842
265,766
266,856
266,458
266,947
266,455
266,723
266,794
266,782
266,518
266,791
267,502
267,267
267,431
267,982
267,896
267,845
267,515
267,995
267,928
267,503
267,516
268,660
268,669
268,700
268,295
268,620
268,277
268,487
269,699
269,887
269,968
269,616
270,306
270,976
270,286
270,790
270,797
270,368
271,912
271,353
271,663
271,518
271,361
271,838
271,552
272,867
272,968
272,437
272,808
272,528
272,790
272,999
273,833
273,579
273,566
273,462
273,487
274,602
274,554
274,325
274,328
274,577
274,508
274,966
274,295
274,643
274,815
275,375
275,714
275,549
275,924
275,893
275,851
275,483
275,525
275,343
276,520
276,847
276,720
276,551
277,704
277,811
277,738
277,809
277,503
277,599
277,417
278,306
278,943
278,386
278,458
278,955
278,998
278,894
278,466
278,830
278,521
278,363
278,500
278,828
278,403
278,844
278,999
279,349
279,533
279,643
279,744
279,924
279,468
279,378
279,926
279,365
279,955
279,308
279,290
279,805
280,287
280,747
280,800
280,709
280,580
280,670
280,891
281,653
281,494
281,939
281,714
281,970
281,993
281,687
282,340
282,294
282,819
282,758
282,318
282,660
282,398
282,605
282,764
283,871
283,792
283,557
283,455
283,734
283,684
284,296
284,327
284,499
284,512
284,683
284,811
284,624
284,926
284,567
284,793
284,319
285,877
285,661
285,525
285,485
285,977
285,703
285,646
286,551
286,556
286,317
286,378
286,540
286,740
286,815
286,569
287,490
287,427
287,582
287,444
287,890
287,552
287,770
287,790
288,873
288,841
288,564
288,483
288,633
288,462
288,608
288,563
289,525
289,516
290,668
290,740
290,535
290,475
290,906
290,841
290,858
290,589
290,423
290,311
290,803
291,641
291,917
291,926
291,744
291,570
291,423
291,990
291,587
291,418
292,448
292,819
292,834
292,317
292,759
292,546
292,790
292,312
292,496
292,590
292,845
292,426
293,403
293,755
293,672
293,485
294,519
294,576
294,449
294,551
294,810
295,753
295,498
295,654
295,746
295,842
295,790
295,803
296,375
296,631
296,555
296,942
296,809
296,596
296,790
297,529
297,301
297,488
297,879
297,632
297,719
297,932
297,778
298,910
298,863
298,964
298,501
298,635
298,674
298,839
298,888
298,587
298,934
298,488
298,526
298,546
299,845
299,612
299,552
299,805
299,671
299,775
299,999
300,713
300,888
300,360
300,935
300,730
300,488
300,510
300,974
300,637
301,532
301,473
301,996
301,943
302,641
302,362
302,471
302,643
302,525
302,616
303,628
303,624
303,321
303,668
303,358
303,669
303,608
303,376
303,343
303,882
304,361
304,411
304,943
304,600
304,402
304,761
304,900
304,849
305,613
305,393
305,501
305,773
305,316
305,932
305,519
306,458
306,606
306,515
306,966
306,423
306,562
306,896
307,685
307,956
307,662
307,505
307,797
307,463
307,311
307,770
307,821
307,922
307,329
307,477
307,650
307,629
307,774
307,833
307,967
307,534
307,499
307,766
307,872
307,330
308,709
308,646
308,480
308,836
308,765
308,503
309,394
309,411
309,372
309,366
309,601
309,551
309,460
309,700
309,687
310,313
310,936
310,612
310,462
311,653
311,698
311,916
311,570
311,602
311,999
312,651
312,867
312,865
312,857
312,633
312,545
312,637
312,815
313,932
313,656
313,961
313,404
313,599
313,636
314,756
314,657
314,970
314,404
314,773
314,948
314,984
315,350
315,358
315,843
315,512
315,622
315,882
315,499
316,795
316,933
316,412
316,805
316,864
316,617
316,932
316,525
316,721
316,999
317,391
317,654
317,886
317,712
317,572
317,776
317,480
317,882
317,797
317,337
317,445
317,460
317,664
317,838
317,605
317,742
317,551
317,376
317,710
317,823
317,807
317,974
317,784
317,676
317,877
317,989
317,400
317,387
318,641
318,393
318,932
318,813
318,740
318,497
319,641
319,507
319,671
319,883
319,824
319,699
319,766
319,888
319,451
319,734
319,764
320,656
320,470
320,481
321,756
321,708
321,924
321,567
321,519
321,989
321,453
321,993
321,622
321,394
321,790
321,999
321,616
322,873
322,412
322,507
322,551
322,672
322,478
322,497
322,894
322,371
322,755
322,826
323,830
323,506
323,908
323,606
323,980
324,839
324,488
324,637
324,627
325,736
325,499
325,746
325,934
325,487
325,803
326,475
326,995
326,746
326,525
326,422
326,790
327,793
327,822
327,908
327,551
327,730
327,339
327,368
328,877
328,888
328,897
328,500
328,642
328,626
329,338
329,404
329,549
329,384
329,527
329,422
330,610
330,759
330,493
330,347
330,794
331,910
331,970
331,633
331,952
331,892
331,790
332,920
332,342
332,383
332,549
332,910
332,868
332,525
332,757
332,837
333,535
333,828
334,719
334,886
334,578
334,402
334,910
334,469
334,525
334,503
334,971
335,656
335,986
335,638
336,653
336,888
336,876
336,543
336,956
336,430
336,606
336,619
336,815
336,440
336,855
337,617
337,794
337,493
337,525
337,959
338,622
338,944
338,636
338,986
338,704
338,503
338,747
338,919
339,888
339,913
339,558
339,471
339,379
339,341
339,964
339,682
339,938
339,787
340,929
340,385
340,480
340,829
340,631
340,531
340,722
340,342
340,381
340,911
340,790
340,882
341,641
341,506
341,865
341,500
341,883
341,988
341,806
342,873
342,630
342,391
342,439
342,358
342,789
342,843
342,714
342,881
342,650
342,952
342,851
342,792
342,912
342,410
342,644
342,686
342,602
342,852
342,438
342,855
343,407
343,901
343,752
343,733
343,575
343,605
343,749
343,908
343,682
343,685
343,833
343,495
343,501
343,903
343,842
343,881
343,379
343,561
343,657
343,950
343,353
343,957
343,564
343,566
343,869
343,649
343,603
343,951
343,378
343,536
343,601
343,705
343,760
344,537
344,668
344,527
344,908
344,635
344,774
344,416
344,803
345,465
345,888
345,537
345,625
345,902
345,739
345,452
345,842
345,440
345,489
346,540
346,952
346,701
346,651
346,857
346,602
346,660
346,943
346,782
347,926
347,373
347,590
348,654
348,530
348,934
348,903
348,687
349,841
349,941
349,579
350,601
350,463
350,553
350,355
350,404
350,552
350,504
350,815
351,533
351,812
351,888
351,890
351,945
351,809
351,999
352,827
352,565
352,799
352,483
352,920
352,812
352,356
352,683
352,428
352,928
352,684
352,882
353,980
353,593
353,424
353,449
353,925
354,763
354,655
354,641
354,888
354,970
354,950
354,937
354,445
354,687
354,790
355,937
355,895
355,864
355,499
356,397
356,798
356,771
356,429
356,936
356,972
356,516
357,937
357,956
357,503
357,985
357,506
357,564
357,803
358,551
358,570
358,696
358,746
